Figure 3. Sulfur charge state distribution as a function of ion energy.  The high charge state peaks have dramatically shifted to lower energies than previous models produced. Ozak et al. (2010) had the peaks of S^{6+} and S^{14+} at ∼500 keV/u and ∼2.2 MeV/u, respectively.  Due to the use of newly developed SIM cross-sections, the peaks have now shifted down to energies of ∼275keV/u and ∼900 keV/u, respectively.

 Energy [keV/u]        S        S+       S2+       S3+       S4+       S5+       S6+       S7+       S8+       S9+      S10+      S11+      S12+      S13+      S14+      S15+      S16+
   107.50       1.30E-02  7.35E-02  1.88E-01  3.19E-01  2.79E-01  1.06E-01  2.04E-02  4.55E-04  2.10E-05  3.58E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   108.50       1.20E-02  6.94E-02  1.83E-01  3.18E-01  2.86E-01  1.10E-01  2.14E-02  5.01E-04  1.83E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   109.50       1.14E-02  6.62E-02  1.78E-01  3.15E-01  2.91E-01  1.15E-01  2.31E-02  5.48E-04  3.30E-05  5.24E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   110.50       1.06E-02  6.35E-02  1.74E-01  3.13E-01  2.96E-01  1.19E-01  2.41E-02  5.95E-04  2.61E-05  1.78E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   111.50       9.94E-03  6.07E-02  1.69E-01  3.10E-01  3.00E-01  1.24E-01  2.58E-02  6.49E-04  3.12E-05  1.81E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   112.50       9.31E-03  5.77E-02  1.64E-01  3.08E-01  3.06E-01  1.28E-01  2.67E-02  6.40E-04  3.46E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   113.50       8.84E-03  5.49E-02  1.59E-01  3.04E-01  3.11E-01  1.32E-01  2.85E-02  7.26E-04  3.14E-05  8.70E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   114.50       8.15E-03  5.20E-02  1.55E-01  3.02E-01  3.16E-01  1.37E-01  2.98E-02  7.41E-04  4.27E-05  3.55E-07  1.79E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   115.50       7.68E-03  4.99E-02  1.50E-01  2.99E-01  3.20E-01  1.41E-01  3.14E-02  8.89E-04  3.86E-05  6.99E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   116.50       7.11E-03  4.73E-02  1.45E-01  2.96E-01  3.25E-01  1.45E-01  3.30E-02  8.93E-04  4.73E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   117.50       6.68E-03  4.50E-02  1.41E-01  2.92E-01  3.28E-01  1.51E-01  3.48E-02  9.46E-04  4.56E-05  5.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   118.50       6.27E-03  4.26E-02  1.37E-01  2.89E-01  3.32E-01  1.55E-01  3.65E-02  1.06E-03  6.20E-05  6.81E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   119.50       5.80E-03  4.03E-02  1.32E-01  2.86E-01  3.36E-01  1.61E-01  3.84E-02  1.06E-03  6.33E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   120.50       5.54E-03  3.85E-02  1.29E-01  2.82E-01  3.39E-01  1.64E-01  3.98E-02  1.23E-03  6.70E-05  1.77E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   121.50       5.11E-03  3.68E-02  1.25E-01  2.78E-01  3.43E-01  1.69E-01  4.15E-02  1.29E-03  8.54E-05  1.08E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   122.50       4.72E-03  3.48E-02  1.21E-01  2.75E-01  3.46E-01  1.74E-01  4.35E-02  1.35E-03  7.70E-05  7.09E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   123.50       4.45E-03  3.32E-02  1.17E-01  2.70E-01  3.49E-01  1.79E-01  4.54E-02  1.39E-03  8.96E-05  1.58E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   124.50       4.15E-03  3.12E-02  1.13E-01  2.66E-01  3.52E-01  1.85E-01  4.77E-02  1.55E-03  8.45E-05  2.31E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   125.50       3.93E-03  3.00E-02  1.10E-01  2.63E-01  3.54E-01  1.88E-01  4.97E-02  1.62E-03  9.28E-05  7.10E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   126.50       3.58E-03  2.82E-02  1.06E-01  2.59E-01  3.56E-01  1.94E-01  5.16E-02  1.79E-03  1.15E-04  1.92E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   127.50       3.38E-03  2.67E-02  1.02E-01  2.54E-01  3.58E-01  1.99E-01  5.41E-02  1.97E-03  1.31E-04  1.86E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   128.50       3.07E-03  2.52E-02  9.79E-02  2.51E-01  3.60E-01  2.04E-01  5.64E-02  1.98E-03  1.33E-04  2.04E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   129.50       2.95E-03  2.39E-02  9.52E-02  2.47E-01  3.61E-01  2.09E-01  5.84E-02  2.21E-03  1.52E-04  4.85E-06  1.70E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   130.50       2.72E-03  2.26E-02  9.14E-02  2.42E-01  3.64E-01  2.14E-01  6.07E-02  2.20E-03  1.29E-04  3.71E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   131.50       2.55E-03  2.15E-02  8.82E-02  2.38E-01  3.65E-01  2.19E-01  6.32E-02  2.35E-03  1.33E-04  1.74E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   132.50       2.34E-03  2.02E-02  8.54E-02  2.34E-01  3.66E-01  2.23E-01  6.56E-02  2.48E-03  1.69E-04  4.17E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   133.50       2.22E-03  1.92E-02  8.21E-02  2.30E-01  3.66E-01  2.29E-01  6.81E-02  2.80E-03  1.93E-04  5.29E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   134.50       2.09E-03  1.81E-02  7.93E-02  2.25E-01  3.68E-01  2.34E-01  7.04E-02  2.89E-03  1.96E-04  4.49E-06  1.71E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   135.50       1.94E-03  1.73E-02  7.65E-02  2.21E-01  3.68E-01  2.38E-01  7.33E-02  2.90E-03  2.15E-04  4.94E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   136.50       1.81E-03  1.61E-02  7.33E-02  2.17E-01  3.69E-01  2.43E-01  7.61E-02  3.22E-03  2.66E-04  9.41E-06  8.85E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   137.50       1.67E-03  1.54E-02  7.09E-02  2.12E-01  3.69E-01  2.48E-01  7.88E-02  3.33E-03  2.51E-04  3.16E-06  3.50E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   138.50       1.58E-03  1.45E-02  6.82E-02  2.09E-01  3.69E-01  2.53E-01  8.08E-02  3.43E-03  2.87E-04  9.46E-06  6.90E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   139.50       1.44E-03  1.36E-02  6.55E-02  2.05E-01  3.69E-01  2.57E-01  8.45E-02  3.72E-03  3.07E-04  3.30E-06  1.74E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   140.50       1.36E-03  1.28E-02  6.31E-02  2.00E-01  3.68E-01  2.63E-01  8.74E-02  3.92E-03  3.10E-04  6.06E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   141.50       1.29E-03  1.22E-02  6.04E-02  1.96E-01  3.67E-01  2.68E-01  9.01E-02  4.20E-03  3.53E-04  6.18E-06  5.25E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   142.50       1.21E-03  1.17E-02  5.84E-02  1.92E-01  3.66E-01  2.72E-01  9.37E-02  4.34E-03  3.64E-04  6.99E-06  1.23E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   143.50       1.10E-03  1.09E-02  5.58E-02  1.88E-01  3.66E-01  2.77E-01  9.61E-02  4.70E-03  3.76E-04  6.05E-06  5.05E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   144.50       1.02E-03  1.03E-02  5.37E-02  1.84E-01  3.66E-01  2.81E-01  9.91E-02  4.88E-03  4.03E-04  8.15E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   145.50       9.42E-04  9.71E-03  5.15E-02  1.80E-01  3.64E-01  2.86E-01  1.02E-01  5.14E-03  4.05E-04  1.14E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   146.50       8.82E-04  9.15E-03  4.94E-02  1.76E-01  3.63E-01  2.91E-01  1.05E-01  5.36E-03  4.62E-04  1.08E-05  6.90E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   147.50       8.68E-04  8.60E-03  4.70E-02  1.72E-01  3.62E-01  2.95E-01  1.08E-01  5.68E-03  4.52E-04  1.03E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   148.50       7.67E-04  8.16E-03  4.56E-02  1.68E-01  3.60E-01  2.99E-01  1.12E-01  5.90E-03  4.96E-04  9.51E-06  3.63E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   149.50       7.30E-04  7.64E-03  4.33E-02  1.64E-01  3.58E-01  3.04E-01  1.16E-01  6.00E-03  5.44E-04  2.12E-05  1.16E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   150.50       6.78E-04  7.30E-03  4.20E-02  1.60E-01  3.57E-01  3.07E-01  1.18E-01  6.39E-03  5.70E-04  1.95E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   151.50       6.39E-04  7.01E-03  4.05E-02  1.57E-01  3.55E-01  3.10E-01  1.22E-01  6.64E-03  5.89E-04  1.06E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   152.50       5.86E-04  6.38E-03  3.85E-02  1.53E-01  3.53E-01  3.15E-01  1.26E-01  7.07E-03  6.68E-04  2.07E-05  1.77E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   153.50       5.49E-04  6.14E-03  3.69E-02  1.49E-01  3.51E-01  3.19E-01  1.29E-01  7.37E-03  7.05E-04  2.38E-05  3.26E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   154.50       5.35E-04  5.65E-03  3.51E-02  1.46E-01  3.49E-01  3.23E-01  1.32E-01  7.63E-03  6.77E-04  1.92E-05  5.15E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   155.50       4.56E-04  5.40E-03  3.38E-02  1.42E-01  3.46E-01  3.27E-01  1.37E-01  8.03E-03  7.55E-04  2.16E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   156.50       4.28E-04  5.17E-03  3.24E-02  1.38E-01  3.43E-01  3.31E-01  1.40E-01  8.55E-03  8.71E-04  2.55E-05  1.72E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   157.50       4.21E-04  4.72E-03  3.10E-02  1.34E-01  3.41E-01  3.35E-01  1.43E-01  8.81E-03  8.90E-04  2.05E-05  1.76E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   158.50       3.54E-04  4.47E-03  2.96E-02  1.32E-01  3.38E-01  3.38E-01  1.47E-01  9.32E-03  9.38E-04  3.09E-05  1.41E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   159.50       3.54E-04  4.24E-03  2.87E-02  1.28E-01  3.35E-01  3.42E-01  1.52E-01  9.55E-03  1.01E-03  3.03E-05  1.37E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   160.50       3.30E-04  3.95E-03  2.69E-02  1.24E-01  3.33E-01  3.46E-01  1.55E-01  9.99E-03  1.03E-03  4.60E-05  7.20E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   161.50       3.12E-04  3.77E-03  2.63E-02  1.22E-01  3.30E-01  3.48E-01  1.58E-01  1.03E-02  1.16E-03  3.38E-05  1.87E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   162.50       3.02E-04  3.66E-03  2.48E-02  1.18E-01  3.26E-01  3.51E-01  1.64E-01  1.07E-02  1.07E-03  3.40E-05  2.39E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   163.50       2.58E-04  3.45E-03  2.39E-02  1.15E-01  3.23E-01  3.54E-01  1.68E-01  1.15E-02  1.26E-03  3.86E-05  1.77E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   164.50       2.34E-04  3.23E-03  2.30E-02  1.12E-01  3.19E-01  3.58E-01  1.71E-01  1.16E-02  1.40E-03  4.85E-05  1.22E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   165.50       2.30E-04  3.03E-03  2.18E-02  1.10E-01  3.17E-01  3.59E-01  1.75E-01  1.22E-02  1.36E-03  5.58E-05  3.07E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   166.50       2.33E-04  2.83E-03  2.11E-02  1.07E-01  3.13E-01  3.63E-01  1.79E-01  1.29E-02  1.50E-03  5.93E-05  1.03E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   167.50       2.05E-04  2.68E-03  1.99E-02  1.03E-01  3.10E-01  3.66E-01  1.83E-01  1.31E-02  1.37E-03  5.70E-05  7.07E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   168.50       2.05E-04  2.55E-03  1.93E-02  1.01E-01  3.07E-01  3.67E-01  1.88E-01  1.38E-02  1.53E-03  5.76E-05  7.07E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   169.50       1.58E-04  2.37E-03  1.80E-02  9.80E-02  3.05E-01  3.69E-01  1.91E-01  1.43E-02  1.66E-03  7.73E-05  4.14E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   170.50       1.66E-04  2.21E-03  1.74E-02  9.50E-02  3.00E-01  3.73E-01  1.96E-01  1.48E-02  1.76E-03  7.11E-05  2.23E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   171.50       1.42E-04  2.10E-03  1.64E-02  9.24E-02  2.96E-01  3.75E-01  2.00E-01  1.53E-02  1.72E-03  8.28E-05  1.19E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   172.50       1.21E-04  2.01E-03  1.60E-02  9.03E-02  2.93E-01  3.76E-01  2.04E-01  1.61E-02  1.97E-03  7.13E-05  5.15E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   173.50       1.17E-04  1.83E-03  1.51E-02  8.72E-02  2.89E-01  3.78E-01  2.10E-01  1.71E-02  2.07E-03  1.16E-04  2.60E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   174.50       1.26E-04  1.73E-03  1.44E-02  8.42E-02  2.86E-01  3.81E-01  2.13E-01  1.70E-02  2.17E-03  1.10E-04  5.19E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   175.50       1.12E-04  1.59E-03  1.38E-02  8.22E-02  2.82E-01  3.82E-01  2.17E-01  1.80E-02  2.23E-03  8.78E-05  9.98E-06  6.55E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   176.50       9.51E-05  1.50E-03  1.33E-02  8.02E-02  2.79E-01  3.84E-01  2.21E-01  1.86E-02  2.38E-03  1.24E-04  6.85E-06  1.05E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   177.50       1.02E-04  1.52E-03  1.28E-02  7.77E-02  2.75E-01  3.85E-01  2.26E-01  1.90E-02  2.45E-03  1.19E-04  2.24E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   178.50       8.87E-05  1.37E-03  1.22E-02  7.50E-02  2.71E-01  3.88E-01  2.30E-01  2.01E-02  2.66E-03  1.19E-04  4.26E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   179.50       9.13E-05  1.29E-03  1.13E-02  7.21E-02  2.67E-01  3.89E-01  2.36E-01  2.05E-02  2.77E-03  1.44E-04  1.30E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   180.50       7.69E-05  1.22E-03  1.10E-02  7.09E-02  2.65E-01  3.89E-01  2.39E-01  2.14E-02  2.71E-03  1.52E-04  4.99E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   181.50       8.70E-05  1.17E-03  1.04E-02  6.91E-02  2.59E-01  3.91E-01  2.44E-01  2.14E-02  2.73E-03  1.60E-04  7.65E-06  3.43E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   182.50       6.51E-05  1.04E-03  9.94E-03  6.70E-02  2.57E-01  3.91E-01  2.48E-01  2.23E-02  3.08E-03  1.60E-04  7.23E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   183.50       6.52E-05  1.00E-03  9.56E-03  6.51E-02  2.53E-01  3.93E-01  2.52E-01  2.35E-02  3.10E-03  1.66E-04  6.12E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   184.50       6.77E-05  9.69E-04  9.08E-03  6.25E-02  2.48E-01  3.93E-01  2.58E-01  2.42E-02  3.46E-03  1.98E-04  4.52E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   185.50       5.58E-05  8.91E-04  8.50E-03  6.04E-02  2.44E-01  3.95E-01  2.62E-01  2.50E-02  3.54E-03  2.13E-04  1.47E-05  3.52E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   186.50       4.45E-05  8.62E-04  8.12E-03  5.82E-02  2.40E-01  3.95E-01  2.69E-01  2.56E-02  3.65E-03  2.41E-04  8.97E-06  1.20E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   187.50       4.76E-05  7.88E-04  7.90E-03  5.69E-02  2.38E-01  3.95E-01  2.71E-01  2.67E-02  3.96E-03  2.51E-04  8.64E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   188.50       4.04E-05  7.55E-04  7.38E-03  5.45E-02  2.33E-01  3.96E-01  2.77E-01  2.74E-02  4.04E-03  2.60E-04  1.82E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   189.50       4.40E-05  7.47E-04  7.27E-03  5.34E-02  2.30E-01  3.96E-01  2.80E-01  2.82E-02  4.10E-03  2.81E-04  2.43E-05  1.76E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   190.50       4.12E-05  6.78E-04  7.01E-03  5.19E-02  2.26E-01  3.95E-01  2.86E-01  2.91E-02  4.38E-03  2.77E-04  2.35E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   191.50       3.79E-05  6.47E-04  6.65E-03  5.01E-02  2.23E-01  3.95E-01  2.89E-01  3.00E-02  4.53E-03  2.98E-04  1.98E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   192.50       4.37E-05  5.79E-04  6.22E-03  4.84E-02  2.19E-01  3.96E-01  2.93E-01  3.12E-02  4.69E-03  3.29E-04  1.12E-05  1.91E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   193.50       2.66E-05  5.37E-04  5.99E-03  4.73E-02  2.16E-01  3.95E-01  2.98E-01  3.24E-02  4.79E-03  3.33E-04  3.32E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   194.50       3.73E-05  5.98E-04  5.72E-03  4.51E-02  2.11E-01  3.95E-01  3.04E-01  3.33E-02  5.09E-03  3.95E-04  4.04E-05  1.63E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   195.50       2.25E-05  4.99E-04  5.23E-03  4.39E-02  2.09E-01  3.94E-01  3.07E-01  3.46E-02  5.40E-03  4.41E-04  3.26E-05  3.34E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   196.50       2.39E-05  4.71E-04  5.16E-03  4.24E-02  2.05E-01  3.94E-01  3.12E-01  3.51E-02  5.57E-03  3.86E-04  2.13E-05  3.06E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   197.50       2.27E-05  4.36E-04  4.84E-03  4.07E-02  2.02E-01  3.95E-01  3.16E-01  3.59E-02  5.79E-03  4.34E-04  3.08E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   198.50       2.29E-05  3.96E-04  4.64E-03  3.97E-02  1.97E-01  3.93E-01  3.22E-01  3.68E-02  6.15E-03  4.80E-04  3.91E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   199.50       1.62E-05  3.98E-04  4.42E-03  3.82E-02  1.94E-01  3.91E-01  3.27E-01  3.81E-02  6.27E-03  5.07E-04  4.70E-05  1.50E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   200.50       2.48E-05  3.81E-04  4.38E-03  3.73E-02  1.92E-01  3.90E-01  3.30E-01  3.91E-02  6.40E-03  4.85E-04  2.53E-05  2.91E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   201.50       2.38E-05  3.12E-04  3.88E-03  3.59E-02  1.87E-01  3.90E-01  3.35E-01  4.00E-02  7.05E-03  6.49E-04  3.60E-05  8.98E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   202.50       1.83E-05  3.16E-04  3.89E-03  3.46E-02  1.84E-01  3.89E-01  3.39E-01  4.16E-02  7.17E-03  6.09E-04  3.96E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   203.50       1.12E-05  2.94E-04  3.63E-03  3.32E-02  1.81E-01  3.87E-01  3.44E-01  4.21E-02  7.63E-03  6.14E-04  4.93E-05  3.98E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   204.50       1.51E-05  2.82E-04  3.56E-03  3.24E-02  1.76E-01  3.87E-01  3.48E-01  4.36E-02  7.69E-03  6.72E-04  4.88E-05  3.62E-06  1.79E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   205.50       1.44E-05  2.69E-04  3.36E-03  3.12E-02  1.74E-01  3.84E-01  3.55E-01  4.46E-02  7.68E-03  6.21E-04  6.86E-05  6.41E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   206.50       1.33E-05  2.46E-04  3.10E-03  2.96E-02  1.70E-01  3.84E-01  3.58E-01  4.67E-02  8.27E-03  7.21E-04  5.67E-05  3.31E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   207.50       1.25E-05  2.41E-04  2.92E-03  2.88E-02  1.66E-01  3.82E-01  3.63E-01  4.75E-02  8.46E-03  8.10E-04  3.13E-05  1.43E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   208.50       1.34E-05  2.25E-04  2.95E-03  2.78E-02  1.64E-01  3.79E-01  3.67E-01  4.87E-02  8.95E-03  8.81E-04  7.22E-05  3.63E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   209.50       1.05E-05  2.27E-04  2.74E-03  2.71E-02  1.59E-01  3.79E-01  3.72E-01  4.99E-02  9.06E-03  8.23E-04  5.67E-05  2.85E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   210.50       9.58E-06  2.16E-04  2.66E-03  2.56E-02  1.56E-01  3.76E-01  3.78E-01  5.07E-02  9.59E-03  8.68E-04  8.24E-05  2.20E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   211.50       8.13E-06  1.78E-04  2.54E-03  2.53E-02  1.54E-01  3.74E-01  3.81E-01  5.17E-02  9.76E-03  9.81E-04  7.96E-05  3.31E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   212.50       7.00E-06  1.83E-04  2.37E-03  2.44E-02  1.51E-01  3.72E-01  3.85E-01  5.39E-02  1.04E-02  9.59E-04  8.42E-05  4.76E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   213.50       6.71E-06  1.89E-04  2.23E-03  2.33E-02  1.47E-01  3.70E-01  3.91E-01  5.49E-02  1.06E-02  1.04E-03  9.60E-05  5.67E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   214.50       2.58E-06  1.46E-04  2.13E-03  2.23E-02  1.45E-01  3.68E-01  3.94E-01  5.60E-02  1.15E-02  1.14E-03  1.15E-04  1.41E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   215.50       5.49E-06  1.34E-04  2.10E-03  2.19E-02  1.41E-01  3.66E-01  3.98E-01  5.76E-02  1.13E-02  1.13E-03  1.00E-04  1.25E-05  6.59E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00
   216.50       6.97E-06  1.46E-04  1.92E-03  2.09E-02  1.39E-01  3.64E-01  4.02E-01  5.96E-02  1.17E-02  1.12E-03  1.05E-04  4.72E-06  3.23E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00
