Figure 11. Sulfur ion production rate from X-ray producing charge exchange collisions combined with X-ray producing direct excitation collisions of each ion charge state vs. altitude from Juno’s PJ 7 pass.  Also included is the altitude integrated production rate of each charge state displayed.  It is evident from the charge states obtained that X-rays will be produced.

 Altitude integrated photon production [photons cm^-2 s^-1] as a function of charge state.
 ΔAlt [km]        S        S+       S2+       S3+       S4+       S5+       S6+       S7+       S8+       S9+      S10+      S11+      S12+      S13+      S14+      S15+      S16+
     2.00  2.15E+09  1.96E+09  7.54E+08  2.60E+08  8.56E+07  5.34E+07  3.75E+06  7.29E+05  1.33E+05  2.04E+04  2.46E+03  3.64E+02  7.66E+01  1.66E+01  0.00E+00  0.00E+00  0.00E+00

 Photon production [photons cm^-3 s^-1] as a function of altitude and charge state.
 Alt [km]         S        S+       S2+       S3+       S4+       S5+       S6+       S7+       S8+       S9+      S10+      S11+      S12+      S13+      S14+      S15+      S16+ 
  2112.00  2.25E-03  5.17E-03  9.12E-04  2.73E-04  2.48E-05  5.79E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2110.00  2.15E-03  4.98E-03  9.16E-04  1.71E-04  3.83E-05  6.24E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2108.00  2.19E-03  5.05E-03  9.80E-04  1.84E-04  2.29E-05  3.83E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2106.00  2.17E-03  5.21E-03  9.63E-04  2.10E-04  5.25E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2104.00  2.15E-03  5.70E-03  7.81E-04  2.34E-04  4.15E-05  2.41E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2102.00  2.12E-03  5.17E-03  1.08E-03  2.22E-04  2.82E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2100.00  2.27E-03  5.47E-03  1.03E-03  2.17E-04  1.32E-05  9.17E-06  1.34E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2098.00  2.16E-03  5.40E-03  9.97E-04  1.46E-04  1.56E-05  1.34E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2096.00  2.37E-03  5.22E-03  9.03E-04  1.94E-04  1.87E-05  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2094.00  2.05E-03  5.68E-03  9.03E-04  2.04E-04  3.05E-05  2.41E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2092.00  2.28E-03  5.47E-03  8.66E-04  2.42E-04  1.58E-05  1.28E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2090.00  2.18E-03  5.95E-03  1.08E-03  3.30E-04  1.72E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2088.00  2.14E-03  6.03E-03  1.06E-03  3.03E-04  2.73E-05  4.87E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2086.00  2.47E-03  5.87E-03  1.08E-03  3.11E-04  2.26E-05  4.75E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2084.00  2.51E-03  5.68E-03  8.73E-04  2.09E-04  2.78E-05  3.75E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2082.00  2.60E-03  5.94E-03  1.22E-03  2.34E-04  3.69E-05  7.16E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2080.00  2.35E-03  5.72E-03  1.09E-03  2.72E-04  1.24E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2078.00  2.19E-03  5.97E-03  1.21E-03  2.13E-04  3.46E-05  2.41E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2076.00  2.44E-03  6.07E-03  1.05E-03  1.99E-04  1.68E-05  1.87E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2074.00  2.31E-03  5.77E-03  1.13E-03  2.86E-04  1.25E-05  2.87E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2072.00  2.22E-03  5.75E-03  1.02E-03  2.54E-04  1.97E-05  8.02E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2070.00  2.17E-03  6.17E-03  1.22E-03  2.06E-04  6.64E-05  1.03E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2068.00  2.17E-03  5.89E-03  1.12E-03  2.79E-04  3.10E-05  1.03E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2066.00  2.54E-03  6.28E-03  1.26E-03  2.92E-04  2.28E-05  6.33E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2064.00  2.38E-03  5.81E-03  9.66E-04  2.59E-04  6.79E-06  6.18E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2062.00  2.23E-03  6.48E-03  1.31E-03  2.97E-04  3.38E-05  4.21E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2060.00  2.29E-03  6.24E-03  1.29E-03  3.29E-04  1.34E-06  9.03E-06  1.87E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2058.00  2.61E-03  6.14E-03  1.31E-03  2.78E-04  2.00E-05  2.32E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2056.00  2.74E-03  6.35E-03  1.18E-03  2.70E-04  3.66E-05  1.45E-05  1.34E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2054.00  2.68E-03  6.33E-03  1.32E-03  2.57E-04  2.92E-05  6.33E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2052.00  2.43E-03  6.23E-03  1.19E-03  3.48E-04  1.47E-05  5.08E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2050.00  2.36E-03  6.21E-03  1.22E-03  3.55E-04  2.11E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2048.00  2.37E-03  6.46E-03  1.52E-03  2.68E-04  4.51E-05  5.24E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2046.00  2.66E-03  6.33E-03  1.46E-03  3.68E-04  2.37E-05  1.29E-05  1.87E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2044.00  2.47E-03  6.55E-03  1.35E-03  2.64E-04  2.51E-05  2.09E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2042.00  2.72E-03  6.15E-03  1.37E-03  3.31E-04  1.88E-05  1.24E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2040.00  2.79E-03  6.13E-03  1.25E-03  3.33E-04  3.03E-05  2.01E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2038.00  2.54E-03  6.75E-03  1.29E-03  3.23E-04  2.64E-05  1.11E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2036.00  2.87E-03  6.72E-03  1.32E-03  3.91E-04  2.36E-05  9.52E-07  2.41E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2034.00  2.46E-03  6.14E-03  1.49E-03  2.75E-04  9.05E-05  1.38E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2032.00  2.87E-03  6.64E-03  1.47E-03  3.85E-04  5.08E-05  1.84E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2030.00  2.66E-03  6.91E-03  1.43E-03  4.07E-04  3.74E-05  3.75E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2028.00  2.85E-03  6.58E-03  1.48E-03  3.57E-04  2.27E-05  7.42E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2026.00  2.65E-03  6.85E-03  1.61E-03  3.51E-04  4.46E-05  9.50E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2024.00  2.99E-03  6.40E-03  1.63E-03  2.94E-04  4.90E-05  2.87E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2022.00  2.79E-03  6.81E-03  1.41E-03  3.78E-04  3.48E-05  1.39E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2020.00  2.67E-03  6.71E-03  1.45E-03  3.20E-04  4.93E-05  1.35E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2018.00  2.82E-03  6.59E-03  1.68E-03  4.50E-04  3.53E-05  1.10E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2016.00  3.01E-03  6.74E-03  1.70E-03  4.36E-04  4.06E-05  7.96E-06  1.34E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2014.00  2.99E-03  6.97E-03  1.59E-03  3.37E-04  3.87E-05  3.83E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2012.00  2.79E-03  6.55E-03  1.70E-03  3.70E-04  3.31E-05  9.54E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2010.00  2.83E-03  6.87E-03  1.81E-03  4.57E-04  3.73E-05  5.24E-06  2.41E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2008.00  2.98E-03  6.95E-03  1.49E-03  2.85E-04  1.72E-05  7.22E-06  1.87E-06  2.87E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2006.00  3.01E-03  6.78E-03  1.85E-03  3.90E-04  4.64E-05  1.53E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2004.00  2.98E-03  6.80E-03  1.67E-03  4.81E-04  6.15E-05  5.82E-06  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2002.00  2.94E-03  7.19E-03  1.68E-03  3.82E-04  4.87E-05  1.77E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  2000.00  3.05E-03  6.54E-03  1.69E-03  5.35E-04  6.99E-05  1.45E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1998.00  3.08E-03  7.21E-03  1.91E-03  4.36E-04  2.05E-05  1.19E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1996.00  3.28E-03  6.83E-03  1.75E-03  4.06E-04  6.60E-05  7.57E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1994.00  3.20E-03  7.07E-03  1.79E-03  4.40E-04  4.68E-05  2.70E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1992.00  3.07E-03  6.71E-03  1.82E-03  4.91E-04  3.34E-05  1.43E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1990.00  3.12E-03  7.34E-03  1.87E-03  5.20E-04  5.41E-05  1.29E-05  1.34E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1988.00  3.18E-03  7.07E-03  1.89E-03  4.66E-04  5.50E-05  1.96E-05  0.00E+00  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1986.00  3.35E-03  7.31E-03  2.16E-03  4.93E-04  8.44E-05  1.17E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1984.00  3.44E-03  7.30E-03  1.72E-03  5.26E-04  3.88E-05  2.44E-05  2.87E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1982.00  2.92E-03  7.09E-03  1.94E-03  4.74E-04  5.32E-05  9.80E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1980.00  2.97E-03  7.06E-03  1.92E-03  5.17E-04  4.39E-05  2.06E-05  1.87E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1978.00  3.03E-03  7.43E-03  2.08E-03  4.46E-04  3.30E-05  2.06E-05  2.87E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1976.00  3.20E-03  7.35E-03  1.98E-03  5.64E-04  8.00E-05  2.30E-05  1.87E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1974.00  3.40E-03  7.31E-03  2.18E-03  5.46E-04  6.90E-05  1.80E-05  5.34E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1972.00  3.21E-03  7.64E-03  2.25E-03  5.99E-04  5.97E-05  1.52E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1970.00  3.47E-03  6.95E-03  1.94E-03  6.14E-04  9.84E-05  7.04E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1968.00  3.19E-03  7.08E-03  2.06E-03  5.91E-04  8.48E-05  1.59E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1966.00  3.45E-03  7.57E-03  2.66E-03  5.60E-04  6.01E-05  1.57E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1964.00  3.20E-03  7.36E-03  2.32E-03  5.39E-04  8.86E-05  2.56E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1962.00  3.52E-03  7.74E-03  2.34E-03  4.24E-04  9.67E-05  1.14E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1960.00  3.66E-03  7.50E-03  2.03E-03  5.46E-04  4.95E-05  1.19E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1958.00  3.35E-03  7.77E-03  2.54E-03  6.03E-04  7.53E-05  7.16E-06  1.34E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1956.00  3.63E-03  7.32E-03  2.46E-03  7.12E-04  7.02E-05  1.49E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1954.00  3.57E-03  7.40E-03  2.46E-03  4.87E-04  8.28E-05  1.86E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1952.00  3.44E-03  7.35E-03  2.38E-03  5.71E-04  1.01E-04  1.46E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1950.00  3.61E-03  8.16E-03  2.29E-03  5.72E-04  9.03E-05  3.03E-05  1.34E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1948.00  3.60E-03  7.53E-03  2.41E-03  6.91E-04  3.95E-05  3.21E-05  2.41E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1946.00  3.52E-03  7.65E-03  2.13E-03  5.77E-04  6.37E-05  1.12E-05  1.34E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1944.00  3.67E-03  7.57E-03  2.49E-03  6.27E-04  8.28E-05  3.31E-05  1.87E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1942.00  3.73E-03  8.03E-03  2.52E-03  6.69E-04  6.74E-05  2.67E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1940.00  3.66E-03  7.79E-03  2.55E-03  6.71E-04  7.85E-05  2.58E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1938.00  3.75E-03  7.56E-03  2.69E-03  6.87E-04  9.03E-05  1.91E-05  1.34E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1936.00  4.09E-03  7.91E-03  2.55E-03  6.76E-04  1.08E-04  1.10E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1934.00  4.00E-03  7.83E-03  2.69E-03  5.40E-04  9.59E-05  3.19E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1932.00  3.67E-03  8.02E-03  2.52E-03  6.67E-04  6.62E-05  2.58E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1930.00  3.94E-03  7.90E-03  2.60E-03  8.42E-04  7.80E-05  4.23E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1928.00  3.78E-03  7.82E-03  2.54E-03  8.09E-04  6.55E-05  2.99E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1926.00  4.06E-03  7.46E-03  2.41E-03  7.16E-04  1.07E-04  2.11E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1924.00  4.05E-03  8.15E-03  2.47E-03  7.35E-04  1.13E-04  9.48E-06  1.34E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1922.00  4.20E-03  7.54E-03  2.68E-03  8.43E-04  7.02E-05  2.27E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1920.00  4.01E-03  8.12E-03  2.94E-03  7.73E-04  1.55E-04  5.06E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1918.00  4.03E-03  7.85E-03  2.53E-03  7.74E-04  1.30E-04  3.02E-05  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1916.00  3.96E-03  8.32E-03  2.78E-03  6.65E-04  1.29E-04  4.73E-05  2.41E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1914.00  3.74E-03  8.69E-03  2.78E-03  8.68E-04  1.26E-04  2.75E-05  1.34E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1912.00  4.20E-03  8.64E-03  3.03E-03  7.91E-04  1.29E-04  3.02E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1910.00  3.92E-03  8.68E-03  2.93E-03  8.10E-04  9.10E-05  5.82E-05  0.00E+00  1.34E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1908.00  4.21E-03  7.58E-03  2.72E-03  7.06E-04  8.02E-05  1.95E-05  1.34E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1906.00  4.16E-03  8.26E-03  2.70E-03  8.96E-04  1.18E-04  2.71E-05  2.41E-06  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1904.00  4.34E-03  7.99E-03  2.86E-03  8.94E-04  7.43E-05  3.28E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1902.00  4.17E-03  7.65E-03  3.04E-03  8.60E-04  1.33E-04  2.34E-05  1.34E-06  9.52E-07  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1900.00  4.54E-03  8.81E-03  3.20E-03  8.96E-04  1.25E-04  3.23E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
  1898.00  4.13E-03  8.42E-03  3.10E-03  8.03E-04  1.37E-04  4.20E-05  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00  0.00E+00
